,songtext,artist
35,i said settle down  settle down everything is fine take your eyes off the floor she said no i m not  no i m not  no i m not alright i lost my head on the door  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for  she said i let her down  let her down i no longer dream  of anything anymore said i m a know-it-all  know-it-all you make me want to scream and threw herself on the floor  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s not complicated can t be overstated at all she s not complicated-ated-ated at all  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s out of her mind  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for,Blink182
36,i said settle down  settle down everything is fine take your eyes off the floor she said no i m not  no i m not  no i m not alright i lost my head on the door  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for  she said i let her down  let her down i no longer dream  of anything anymore said i m a know-it-all  know-it-all you make me want to scream and threw herself on the floor  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s not complicated can t be overstated at all she s not complicated-ated-ated at all  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s out of her mind  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for,Blink182
37,day in day out up at 3 am with the searchlights shining down day in day out it s the blinding light underneath the dirt downtown whoa listen to the sound as they bomb the sixth street bridge whoa listen to the sound of the voices south of fifth  in los angeles  when will you save me los angeles when will you save me los angeles  when will you save me los angeles  i m never coming home   i m never coming  i m never coming   come down i ve been awake for days knocked out by the sound of falling rain come down yeah we ll watch the sun just burn away the sky watch the city lights die out up on mulholland drive  los angeles  when will you save me los angeles  when will you save me los angeles  when will you save me los angeles  i m never coming home  wake me when this war is over meet me where the skyline ends wake me when this war is over meet me where the skyline ends wake me when this war is over meet me where the skyline ends  los angeles when will you save me los angeles when will you save me los angeles when will you save me los angeles i m never coming home i m never coming home i m never coming home i m never coming home i m never coming home,Blink182
38,i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  naa  na na na na na naaaa na na na na na na  naa  na na na na na naaaa na na na na na na   i woke up in the pouring rain west side humboldt 7am sleeping by a dumpster to keep me dry with the radio on and a new black eye  because i bet you couldn t knock me out and i guess you  you really got me now black sedan ran a red light just a drunken bike messenger on tuesday night  i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober   she undressed and we stumbled downstairs fell onto the table as the neighbors just stared we laughed out loud and smashed their lights digging with our hands in the dirt outside  and she dragged me to the edge of town and she slapped me then she pulled me down i can do bad and you can do better spending all night getting lost together  i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  sober sober  i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober   naa  na na na na na naaaa na na na na na na  when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober ,Blink182
39,woo  woo i wanna see some naked dudes that s why i built this pool  is that really it ,Blink182
40,"she said ""tonight s a waste of time"" the next day  the sun will always rise every day that you waste  every promise you break slips beneath the floor it s a permanent state from a moments mistake but life s worth so much more  you don t know a thing about it hours lost to dawn from dusk yeah  they don t care about you  no future  let the music seal your fate yeah  you can run but life won t wait yeah  they don t care about you  no future   she said that it s too late to try someday  i ll smile and say goodbye every night that you fight  every demon in sight sleeping on the floor wide awake from the dream with a shake and a scream hope for so much more  you don t know a thing about it hours lost to dawn from dusk yeah  they don t care about you  no future  let the music seal your fate yeah  you can run but life won t wait yeah  they don t care about you  no future   na na na na na na na na na na na na na na na na they don t care about you na na na na na na na na na na na na na na na na they don t care about you  where did she go  and what did she hope to find there  where did she go   did she go  did she go   and what did she hope to find there  where did she go  did she go  did she go  where did she go to find it  where did she go  did she go  did she go  where did she go to find it   you don t know a thing about it hours lost to dawn from dusk yeah  they don t care about you  no future  let the music seal your fate yeah  you can run but life won t wait yeah  they don t care about you  no future   na na na na na na na na na na na na na na na na they don t care about you na na na na na na na na na na na na na na na na they don t care about you",Blink182
41,we re falling faster than we can fly forgotten seconds out on sunset drive and i hold on tight  but not enough to hold you back  it feels like the moon  is spinning off into outer space without you this room is such a lonely place without you  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  home is such a lonely place without you home is such a lonely place  i love the lightning but hate the rain tomorrow s frightening but not today wish i could slow down time but not enough to slow you down  i feel like the moon is spinning off into outer space without you the universe an empty place without you  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  home is such a lonely place without you home is such a lonely place  we re falling faster than we can fly forgotten seconds out on sunset drive  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  home is such a lonely place without you home is such a lonely place  home is such a lonely place,Blink182
42,can you read my thoughts  i m not sure what i said i feel dumb and long night coming  did you steal my prayers i don t know where i was i feel numb and all or nothing  all or nothing   it s friday night let s lose our minds in a downward spiral here we go  cause we got no control  no control   it s friday nights always save my life from the worst of times we ever had thank god for punk rock bands  till monday morning strikes again we are the kings of the weekend  i can feel my head falling off my neck i need something  to keep going  so just take my hand  only seconds left the clock s running  our time s coming  aaah!  it s friday night let s lose our minds in a downward spiral here we go  cause we got no control  no control   it s friday nights always save my life from the worst of times we ever had thank god for punk rock bands  till monday morning strikes again we are the kings of the weekend  it s friday night let s lose our minds in a downward spiral here we go  cause we got no control  no control   it s friday nights always save my life from the worst of times we ever had thank god for punk rock bands  till monday morning strikes again we are the kings of the weekend,Blink182
43,i can almost see your house from here but the signal seems to disappear so what s the problem  houston s calling then you hit me like a friday night like a handgun in a firefight dive in slow motion towards the ocean  let s run away  let s go and waste another year let s spin apart while racing through the atmosphere  we tumble through the night  we burn so bright we re teenage satellites  whoa-oh-oh-oh-oh-oh-oh whoa-oh-oh-oh-oh-oh-oh  i m kind of nervous of the consequence as we climb over the neighbor s fence the longest summer s nights are numbered then you kissed me like a storm at sea like i m the only one you ll ever need we re left abandoned in the deep end  let s run away  let s go and waste another year let s spin apart while racing through the atmosphere  we tumble through the night  we burn so bright we re teenage satellites   we re teenage satellites   we are a slow descent forgotten astronauts we are an avalanche we re just an afterthought  let s run away  let s go and waste another year let s spin apart while racing through the atmosphere  we tumble through the night  we burn so bright we re teenage satellites  whoa-oh-oh-oh-oh-oh-oh whoa-oh-oh-oh-oh-oh-oh  we re teenage satellites  whoa-oh-oh-oh-oh-oh-oh  teenage satellites  whoa-oh-oh-oh-oh-oh-oh  teenage satellites ,Blink182
44,eyes are  open words are spoken here s to the sunrise head is loaded cards are folded under the moonlight  can you remember  you remember the last time we woke up sober  can you remember  you remember the last night you ran me over   are we halfway gone or halfway there   left alone  we re only halfway home sink like stones  fall into the unknown  break me down  i m not afraid of you pull me under slowly drown  i never wanted to left alone to wonder  mind is open  thoughts are woken there goes the sunrise heart is broken  love unspoken here comes the moonlight  can you remember  you remember the last time i left hungover  can you remember  you remember the last night that i stayed over   are we halfway gone or halfway there   left alone  we re only halfway home sink like stones  fall into the unknown  break me down  i m not afraid of you pull me under slowly drown  i never wanted to left alone to wonder   whoa-oh-oh  we re left alone  whoa-oh-oh   whoa-oh-oh  we re left alone  whoa-oh-oh   whoa-oh-oh  we re left alone  whoa-oh-oh   whoa-oh-oh  we re left alone  whoa-oh-oh   left alone  we re only halfway home sink like stones  fall into the unknown  break me down  i m not afraid of you pull me under slowly drown  i never wanted to left alone to wonder   whoa-oh-oh  we re left alone  whoa-oh-oh   whoa-oh-oh  we re left alone  whoa-oh-oh   whoa-oh-oh  we re left alone  whoa-oh-oh   whoa-oh-oh  we re left alone  whoa-oh-oh ,Blink182
45,dear head  shut up i can t listen no more it s late  so shut up is one night too much to ask for  you are a haunted house you re superstitious you are the coldest stone-carved marble faces  i won t fall down that fucking rabbit hole i m barely standing on the ground all the hints that you leave are too hard to believe at all i won t fall down that fucking rabbit hole  with you  with you  with you  with you again with you  with you  with you  with you again  this bed  on fire i can t sleep here no more too late and tired dreaming down on the floor  i m a haunted house i m superstitious i am a cardboard cutout  old and faded  i won t fall down that fucking rabbit hole i m barely standing on the ground all the hints that you leave are too hard to believe at all i won t fall down that fucking rabbit hole  with you  with you  with you  with you again with you  with you  with you  with you again  with you  with you  with you  with you again with you  with you  with you  with you again  i won t fall down that fucking rabbit hole  i won t fall down  i won t fall down  i m barely standing on the ground  barely standing on the ground  all the hints that you leave are too hard to believe at all i won t fall down that fucking rabbit hole  i won t fall down that fucking rabbit hole   oh  oh  oh  oh oh  oh oh  oh oh  oh oh  oh oh  oh  oh  oh,Blink182
46,sometimes i wonder where our lives go they question who we used to be sometimes i feel like i m the oxygen between the cigarette and gasoline  i can t sleep  cause what if i dream of going back to san diego we bought a one way ticket so we could go see the cure and listen to our favorite songs in the parking lot and think of every person i ever lost in san diego  to san diego  can t go back to san diego  can t go back to san diego   abandoned houses with the lights on  oh  oh  oh  late at night i call your name  oh  oh  oh  oh  abandoned love songs smashed across the hardwood floors i read the sadness on your face  i can t sleep  cause what if i dream of going back to san diego we bought a one way ticket so we could go see the cure and listen to our favorite songs in the parking lot and think of every person i ever lost in san diego  to san diego  can t go back to san diego  can t go back to san diego   i never needed to hear all of the pain and the fear your secrets filled up my ears like the ocean blue i never wanted to know how deep these cuts on you go and like a river they flow  to the ocean blue  going back to san diego we bought a one way ticket so we could go see the cure and listen to our favorite songs in the parking lot and think of every person i ever lost at san diego  san diego   to san diego  can t go back to san diego  san diego   can t go back to san diego ,Blink182
47,where the hell did you come from  outer space or heaven above short of breath my long-lost love i can t believe my eyes  are you for real   my life before was such a mess there s no use dwelling on the past my broken heart was in a cast then you showed up and it began to heal   cause you re the only thing that matters  cause you re the only thing that s real  cause you re the only thing i ll never let go  cause you re the only thing i feel  someday  you ll come back to me and i ll say  something bitterly  and you ll go racing toward the kitchen grab a knife  erase my vision take my flatscreen television and my paintings by marilyn manson   cause you re the only thing that matters  cause you re the only thing that s real  cause you re the only thing i ll never let go  cause you re the only thing i feel   cause you re the only thing that matters  cause you re the only thing that s real  cause you re the only thing i ll never let go  cause you re the only thing i feel,Blink182
48,beige little boxes in a row neighbors and friends that you don t know here s a form  go wait in line can t you see i m doing fine  it s what i ve always wanted  two little kids out on the lawn once we had love  now it s gone good things haven t happened yet i m empty as a movie set  it s what i ve always wanted  hey  here s to you california beautiful haze of suburbia living in the perfect weather spending time inside together hey  here s to you california  wearing all black out on the beach faces i ve seen in magazines let s take a walk out on the pier watch the shoreline disappear  iit s what i ve always wanted  hey  here s to you california beautiful haze of suburbia living in the perfect weather spending time inside together hey  here s to you california  na  na na  na na  na na  na na  woah-ohh  na  na na  na na  na na  na na  woah-ohh  na  na na  na na  na na  na na  woah-ohh  na  na na  na na  na na  na na  woah-ohh    hey  here s to you california beautiful haze of suburbia living in the perfect weather spending time inside together hey  here s to you california,Blink182
49,there s something about you that i can t quite put my finger in,Blink182
50,you live in a world i cannot believe you create a world i don t want to see and your forest s a stand of dead trees lost in the night did you ever think you d live down the past you just want to tie yourself to the mast all your nightmares have come to at last at least in your mind  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  this shitty guitar needs some personality this shitty song needs some personality  your hollow accusations no one ever hears your wounded senses of pride  a guilty souvenir all your protests and vacant excuses ring insincere i just want to find a car to overturn i just want to light a fire to watch it burn now we re past the point of no return and no one is here  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  this song needs some fucking personality anybody  somebody  give me some fucking personality! what happened to personality  you are afraid uneducated on where this would lead going on for far too long we are sorry for the greed leave us in pieces and places war torn and wronged  in between whispers and screams you permeate my soul lost between nightmares and dreams you decimate this home  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  how do i look  disappointing how about i disappoint them more  i am a disappointment! how about i disappoint them more ,Blink182
51,"remember the days we would drink on the train on our way to the show  chicago naked raygun live at the cabaret metro ten bucks to get into a fight you can t win boots and braces  yellow laces oxblood traces of the night before  we are forgotten young suburbia loose on the streets of california underneath fluorescent lights we ll waste the best nights of our life f*ck this place  let s put up a parking lot  na  na na  na na  na na na  na na  na na  na na  f*ck this place  let s put up a parking lot  i can t wait  til i m off of work i ll meet my friends at the target curb i rolled my ankle  matt just broke his wrist i climbed through your window at 3am we listened to the smiths and the violent femmes yeah  we both sang  ""why can t i get one kiss ""  we are forgotten young suburbia loose on the streets of california underneath fluorescent lights we ll waste the best nights of our life f*ck this place  let s put up a parking lot  we are the broken no end in sight we re the forgotten soldiers you left behind there s no use trying we lost the war now the dead and dying are back to even the score  we are forgotten young suburbia loose on the streets of california underneath fluorescent lights we ll waste the best nights of our life f*ck this place  let s put up a parking lot na  na na  na na  na na na  na na  na na  na na f*ck this place  let s put up a parking lot",Blink182
52,i m a wreck  i m out of time i barely made it out alive i m not bent  i m not cracked i m just broken i watched the fire burn the sea i wrapped my car around a tree hold me up  underneath this heavy burden  there s a halo in the distance salvation s barely out of reach  torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  tied up to a heart of stone i screamed into a microphone i burned the bridge  so i won t find my way home  find my way home   lay with me  i can t sleep misery loves company when i m bent  when i m cracked when i m broken  there s a halo in the distance salvation s barely out of reach  out of reach   torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  i don t need anyone i don t need anyone i don t need anyone i don t need anyone i don t need anyone  fifteen times a night  when the sun s gone down in the dark awake and you re not around and the closest thought is the edge of oblivion fifteen times a day when you check your phone and i won t be there and you re all alone  cause we always lived on the edge of oblivion left to find our way through a hitchcock film in an empty bed with an hour to kill  cause it s only fun on the edge of oblivion  oblivion   torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  i don t need anyone i don t need anyone i don t need anyone i don t need anyone i don t need anyone,Blink182
53,i could never own up  i need to speak up i don t want to grow up  don t want to end up caught in a landslide with the other side living for the paycheck  dying for the weekend take another xanax  cheating on your girlfriend taking your last breath  counting down the time  don t tell me it s too late  i m stuck at heaven s gate strike a match and start a wildfire i ll own all my mistakes  won t give you what you take watch you burning in the wildfire  they said i d never make it  watching me fall  all the time i wasted  learning to crawl  crawl from the ashes as this world comes crashing down  don t tell me it s too late  i m stuck at heaven s gate strike a match and start a wildfire i ll own all my mistakes  won t give you what you take watch you burning in the wildfire  we won this war  we cursed and swore they stood no chance at all  the underdogs came home  we won this war  we cursed and swore they stood no chance at all  i don t forget  i don t forgive i ll never change the way i live i always fought the urge to fall in line i turned my back on all the rules i ll never heed the king of fools i ll never lead the perfect kind of life  i don t forget  i don t forgive  we won this war  i ll never change the way i live  we cursed and swore  i always fought the urge to fall in line  they stood no chance at all  i turned my back on all the rules  we won this war  i ll never heed the king of fools  we cursed and swore  i ll never lead the perfect kind of life  they stood no chance at all   the underdogs came home,Blink182
54,you live in a world i cannot believe you create a world i don t want to see and your forest s a stand of dead trees lost in the night did you ever think you d live down the past you just want to tie yourself to the mast all your nightmares have come to at last at least in your mind  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  this shitty guitar needs some personality this shitty song needs some personality  your hollow accusations no one ever hears your wounded senses of pride  a guilty souvenir all your protests and vacant excuses ring insincere i just want to find a car to overturn i just want to light a fire to watch it burn now we re past the point of no return and no one is here  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  this song needs some fucking personality anybody  somebody  give me some fucking personality! what happened to personality  you are afraid uneducated on where this would lead going on for far too long we are sorry for the greed leave us in pieces and places war torn and wronged  in between whispers and screams you permeate my soul lost between nightmares and dreams you decimate this home  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  how do i look  disappointing how about i disappoint them more  i am a disappointment! how about i disappoint them more ,Blink182
55,there s a cynical feeling saying i should give up you said everything you ll ever say there s a moment of panic when i hear the phone ring anxiety s calling in my head  is it back again  are you back again   don t wake me up before you leave is there the slightest trace of what you once believed  woah oh oh oh  i feel your hand unlock the door leaving fingerprints of water in the oil  woah oh oh oh   what s the point of saying sorry now lost my voice while fighting my way out  while fighting my way out   what s the point of saying sorry now  not sorry  not sorry  not sorry  i m not sorry  lost my voice while fighting my way out  not sorry  not sorry  not sorry  i m not sorry now ,Blink182
56,there s an echo pulling out the meaning rescuing a nightmare from a dream the voices in my head are always screaming that none of this means anything to me  and it s a long way back from seventeen the whispers turn into a scream and i m  i m not coming home  save your breath  i m nearly bored to death and fading fast life is too short to last long back on earth  i m broken lost and cold and fading fast life is too short to last long  there s a stranger staring at the ceiling rescuing a tiger from a tree the pictures in her head are always dreaming each of them means everything to me  and it s a long way back from seventeen the whispers turn into a scream and i m  i m not coming home  save your breath  i m nearly bored to death and fading fast life is too short to last long back on earth  i m broken lost and cold and fading fast life is too short to last long  oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh   oh oh oh oh  i think i met her at the minute that the rhythm was set down  oh oh oh oh  i said i m sorry i m a little bit of a letdown  oh oh oh oh  but all my friends are daring me to come over  oh oh oh oh  so i come over and over and over  oh oh oh oh  so let me buy you a drink and we ll pretend that you think  oh oh oh oh  that i m the man of your dreams come to life in a dive bar  oh oh oh oh  and we ll go over and over and over  oh oh oh oh  and we ll go over and over and over  oh oh oh oh  and we ll go over and over and over  oh oh oh oh  and we ll go over and over and over  save your breath  i m nearly bored to death and fading fast life is too short to last long back on earth  i m broken lost and cold and fading fast life is too short to last long   oh oh oh oh oh  oh oh   oh oh oh oh oh oh oh life is too short to last long   oh oh oh oh oh oh oh oh ,Blink182
57,i said settle down  settle down everything is fine take your eyes off the floor she said no i m not  no i m not  no i m not alright i lost my head on the door  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for  she said i let her down  let her down i no longer dream  of anything anymore said i m a know-it-all  know-it-all you make me want to scream and threw herself on the floor  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s not complicated can t be overstated at all she s not complicated-ated-ated at all  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s out of her mind  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for,Blink182
58,i said settle down  settle down everything is fine take your eyes off the floor she said no i m not  no i m not  no i m not alright i lost my head on the door  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for  she said i let her down  let her down i no longer dream  of anything anymore said i m a know-it-all  know-it-all you make me want to scream and threw herself on the floor  she s a-a-a-antisocial a-a-a-antisocial a-a-a she s an angel yeah  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s not complicated can t be overstated at all she s not complicated-ated-ated at all  i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   she s out of her mind  she said babe i m sorry but i m crazy tonight  wooo oh oh ohhh oh  she got a black shirt  black skirt and bauhaus stuck in her head i m in deep with this girl but she s out of her mind  wooo oh oh ohhh oh   oh yeah we all need something to live for oh yeah we all need something to live for,Blink182
59,day in day out up at 3 am with the searchlights shining down day in day out it s the blinding light underneath the dirt downtown whoa listen to the sound as they bomb the sixth street bridge whoa listen to the sound of the voices south of fifth  in los angeles  when will you save me los angeles when will you save me los angeles  when will you save me los angeles  i m never coming home   i m never coming  i m never coming   come down i ve been awake for days knocked out by the sound of falling rain come down yeah we ll watch the sun just burn away the sky watch the city lights die out up on mulholland drive  los angeles  when will you save me los angeles  when will you save me los angeles  when will you save me los angeles  i m never coming home  wake me when this war is over meet me where the skyline ends wake me when this war is over meet me where the skyline ends wake me when this war is over meet me where the skyline ends  los angeles when will you save me los angeles when will you save me los angeles when will you save me los angeles i m never coming home i m never coming home i m never coming home i m never coming home i m never coming home,Blink182
60,i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  naa  na na na na na naaaa na na na na na na  naa  na na na na na naaaa na na na na na na   i woke up in the pouring rain west side humboldt 7am sleeping by a dumpster to keep me dry with the radio on and a new black eye  because i bet you couldn t knock me out and i guess you  you really got me now black sedan ran a red light just a drunken bike messenger on tuesday night  i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober   she undressed and we stumbled downstairs fell onto the table as the neighbors just stared we laughed out loud and smashed their lights digging with our hands in the dirt outside  and she dragged me to the edge of town and she slapped me then she pulled me down i can do bad and you can do better spending all night getting lost together  i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  sober sober  i know i messed up and it might be over but let me call you when i m sober i m a dandelion  you re a four-leaf clover but let me call you when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober   naa  na na na na na naaaa na na na na na na  when i m sober  naa  na na na na na naaaa na na na na na na  when i m sober ,Blink182
61,"she said ""tonight s a waste of time"" the next day  the sun will always rise every day that you waste  every promise you break slips beneath the floor it s a permanent state from a moments mistake but life s worth so much more  you don t know a thing about it hours lost to dawn from dusk yeah  they don t care about you  no future  let the music seal your fate yeah  you can run but life won t wait yeah  they don t care about you  no future   she said that it s too late to try someday  i ll smile and say goodbye every night that you fight  every demon in sight sleeping on the floor wide awake from the dream with a shake and a scream hope for so much more  you don t know a thing about it hours lost to dawn from dusk yeah  they don t care about you  no future  let the music seal your fate yeah  you can run but life won t wait yeah  they don t care about you  no future   na na na na na na na na na na na na na na na na they don t care about you na na na na na na na na na na na na na na na na they don t care about you  where did she go  and what did she hope to find there  where did she go   did she go  did she go   and what did she hope to find there  where did she go  did she go  did she go  where did she go to find it  where did she go  did she go  did she go  where did she go to find it   you don t know a thing about it hours lost to dawn from dusk yeah  they don t care about you  no future  let the music seal your fate yeah  you can run but life won t wait yeah  they don t care about you  no future   na na na na na na na na na na na na na na na na they don t care about you na na na na na na na na na na na na na na na na they don t care about you",Blink182
62,we re falling faster than we can fly forgotten seconds out on sunset drive and i hold on tight  but not enough to hold you back  it feels like the moon  is spinning off into outer space without you this room is such a lonely place without you  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  home is such a lonely place without you home is such a lonely place  i love the lightning but hate the rain tomorrow s frightening but not today wish i could slow down time but not enough to slow you down  i feel like the moon is spinning off into outer space without you the universe an empty place without you  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  home is such a lonely place without you home is such a lonely place  we re falling faster than we can fly forgotten seconds out on sunset drive  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  i wish that we could save today but i know we can t stay the same and i keep pushing you away don t wait for me don t wait for me  home is such a lonely place without you home is such a lonely place  home is such a lonely place,Blink182
63,can you read my thoughts  i m not sure what i said i feel dumb and long night coming  did you steal my prayers i don t know where i was i feel numb and all or nothing  all or nothing   it s friday night let s lose our minds in a downward spiral here we go  cause we got no control  no control   it s friday nights always save my life from the worst of times we ever had thank god for punk rock bands  till monday morning strikes again we are the kings of the weekend  i can feel my head falling off my neck i need something  to keep going  so just take my hand  only seconds left the clock s running  our time s coming  aaah!  it s friday night let s lose our minds in a downward spiral here we go  cause we got no control  no control   it s friday nights always save my life from the worst of times we ever had thank god for punk rock bands  till monday morning strikes again we are the kings of the weekend  it s friday night let s lose our minds in a downward spiral here we go  cause we got no control  no control   it s friday nights always save my life from the worst of times we ever had thank god for punk rock bands  till monday morning strikes again we are the kings of the weekend,Blink182
64,i can almost see your house from here but the signal seems to disappear so what s the problem  houston s calling then you hit me like a friday night like a handgun in a firefight dive in slow motion towards the ocean  let s run away  let s go and waste another year let s spin apart while racing through the atmosphere  we tumble through the night  we burn so bright we re teenage satellites  whoa-oh-oh-oh-oh-oh-oh whoa-oh-oh-oh-oh-oh-oh  i m kind of nervous of the consequence as we climb over the neighbor s fence the longest summer s nights are numbered then you kissed me like a storm at sea like i m the only one you ll ever need we re left abandoned in the deep end  let s run away  let s go and waste another year let s spin apart while racing through the atmosphere  we tumble through the night  we burn so bright we re teenage satellites   we re teenage satellites   we are a slow descent forgotten astronauts we are an avalanche we re just an afterthought  let s run away  let s go and waste another year let s spin apart while racing through the atmosphere  we tumble through the night  we burn so bright we re teenage satellites  whoa-oh-oh-oh-oh-oh-oh whoa-oh-oh-oh-oh-oh-oh  we re teenage satellites  whoa-oh-oh-oh-oh-oh-oh  teenage satellites  whoa-oh-oh-oh-oh-oh-oh  teenage satellites ,Blink182
